notification_id,event_id,event_type,user_id,source_user_id,post_id,comment_id,created_at,device,delivery_channel,priority,seen,status,app_version,country,latency_ms,motivo_rechazo,rechazado
N00212,E00212,FOLLOW,U0158,U0051,,,2026-04-19 14:24:00,MOBILE,EMAIL,LOW,False,FAILED,1.0.0,CL,17792,,0
N01942,E01942,FOLLOW,U0129,U0039,,,2026-04-13 10:56:24,WEB,EMAIL,MEDIUM,False,SENT,0.9.0,MX,5205,SENT requiere app_version >= 1.0.0,1
N01075,E01075,FOLLOW,U0010,U0103,,,2026-04-14 20:27:42,MOBILE,IN_APP,LOW,True,SENT,1.2.0,CL,9777,,0
N00378,E00378,COMMENT,U0067,U0093,P0024,C00378,2026-04-20 20:16:22,WEB,IN_APP,LOW,True,PENDING,1.1.0,AR,9526,,0
,E01769,FOLLOW,U0124,U0137,,,2026-04-13 11:30:42,MOBILE,IN_APP,LOW,True,PENDING,1.2.0,PE,7679,notification_id vacio,1
N00674,E00674,LIKE,U0114,U0060,P0017,,2026-05-05 13:57:05,MOBILE,IN_APP,MEDIUM,False,SENT,1.0.0,CL,2537,,0
N01438,E01438,FOLLOW,U0097,U0091,,,2026-04-13 15:37:51,MOBILE,PUSH,MEDIUM,False,FAILED,1.0.0,MX,23203,,0
N00668,E00668,COMMENT,U0178,U0096,P0021,C00668,2026-04-24 18:15:58,MOBILE,IN_APP,LOW,False,SENT,1.2.0,AR,1945,,0
N01305,E01305,FOLLOW,U0197,U0020,,,2026-05-02 21:48:18,WEB,PUSH,LOW,False,PENDING,1.0.0,MX,15512,,0
N01405,E01405,COMMENT,U0193,U0170,P0009,C01405,2026-05-04 17:49:47,MOBILE,PUSH,HIGH,True,SENT,2.0.0,MX,3624,,0
N01375,E01375,LIKE,U0134,U0181,P0022,,2026-04-30 12:50:02,WEB,IN_APP,LOW,True,PENDING,1.2.0,CL,10857,,0
N00883,E00883,COMMENT,U0071,U0003,P0011,C00883,2026-04-21 21:55:32,WEB,EMAIL,LOW,False,FAILED,1.0.0,AR,21693,,0
N00644,E00644,LIKE,U0170,U0083,P0022,,2026-04-23 17:21:01,MOBILE,PUSH,HIGH,True,FAILED,2.0.0,CL,513,,0
N01349,E01349,LIKE,U0102,U0135,P0044,,2026-04-29 09:12:12,WEB,IN_APP,LOW,True,SENT,1.1.0,PE,11926,,0
N00278,E00278,COMMENT,U0168,U0125,P0037,C00278,2026-04-22 08:11:17,MOBILE,IN_APP,MEDIUM,False,SENT,2.0.0,PE,22826,,0
N01455,E01455,COMMENT,U0112,U0068,P0011,C01455,2026-04-11 20:59:19,WEB,PUSH,MEDIUM,False,PENDING,2.0.0,PE,17813,,0
N01238,E01238,LIKE,U0143,U0058,P0015,,2026-04-23 10:59:06,WEB,PUSH,HIGH,False,FAILED,2.0.0,MX,18765,,0
N00291,E00291,COMMENT,U0108,U0085,P0024,C00291,2026-04-19 12:29:54,WEB,EMAIL,LOW,True,FAILED,1.0.0,MX,6574,,0
N00546,E00546,LIKE,U0047,U0091,P0025,,2026-05-01 16:14:26,WEB,EMAIL,LOW,True,PENDING,1.0.0,AR,16446,,0
N00742,E00742,FOLLOW,U0047,U0002,,,2026-04-23 20:20:07,MOBILE,IN_APP,LOW,True,FAILED,1.1.0,CL,18631,,0
N00504,E00504,LIKE,U0172,U0012,P0004,,2026-04-26 12:13:27,WEB,IN_APP,MEDIUM,False,SENT,1.0.0,CL,17808,,0
N01697,E01697,FOLLOW,U0164,U0108,,,2026-05-02 16:08:25,WEB,PUSH,LOW,False,SENT,1.0.0,PE,2422,,0
N01683,E01683,LIKE,U0056,U0177,P0023,,2026-04-14 17:25:36,MOBILE,IN_APP,LOW,False,SENT,1.0.0,CL,20733,,0
N00014,E00014,COMMENT,U0018,U0195,P0035,C00014,2026-05-03 18:30:35,WEB,PUSH,LOW,False,SENT,1.1.0,PE,13274,,0
N01507,E01507,LIKE,U0026,U0119,P0050,,2026-04-07 14:06:38,MOBILE,IN_APP,HIGH,True,PENDING,1.2.0,MX,22547,,0
N00841,E00841,LIKE,U0184,U0085,P0014,,2026-04-19 20:20:57,MOBILE,EMAIL,LOW,False,PENDING,1.1.0,AR,3572,,0
N01040,E01040,LIKE,U0145,U0024,P0036,,2026-04-20 10:51:32,WEB,PUSH,LOW,True,SENT,2.0.0,PE,15460,,0
N00940,E00940,COMMENT,U0057,U0147,P0011,C00940,2026-05-01 20:40:07,WEB,IN_APP,HIGH,True,FAILED,1.0.0,CL,12625,,0
N00018,E00018,COMMENT,U0091,U0109,P0027,C00018,2026-04-10 19:03:43,MOBILE,EMAIL,HIGH,True,PENDING,1.2.0,CL,8347,,0
N01069,E01069,FOLLOW,U0191,U0157,,,2026-05-03 09:56:48,WEB,EMAIL,MEDIUM,True,PENDING,1.2.0,CL,20742,,0
N00565,E00565,FOLLOW,U0176,U0196,,,2026-04-10 14:26:20,MOBILE,EMAIL,LOW,False,PENDING,1.2.0,AR,8603,,0
N01888,E01888,COMMENT,U0013,U0085,P0004,C01888,2026-04-30 08:25:25,WEB,EMAIL,LOW,True,PENDING,1.0.0,EC,24151,country fuera de dominio,1
N00005,E00005,LIKE,U0198,U0075,P0006,,2026-04-10 09:24:17,WEB,PUSH,MEDIUM,True,PENDING,1.2.0,AR,22160,,0
N01020,E01020,COMMENT,U0118,U0146,P0041,C01020,2026-04-11 19:54:52,MOBILE,PUSH,HIGH,True,PENDING,1.0.0,MX,20725,,0
N00967,E00967,LIKE,U0108,U0031,P0004,,2026-04-17 19:03:20,WEB,EMAIL,LOW,True,FAILED,1.0.0,PE,22219,,0
N01217,E01217,LIKE,U0100,U0147,P0023,,2026-04-25 08:31:27,WEB,EMAIL,HIGH,False,SENT,2.0.0,PE,11610,,0
N00670,E00670,COMMENT,U0193,U0166,P0049,C00670,2026-04-26 15:33:29,WEB,IN_APP,LOW,False,FAILED,2.0.0,MX,15724,,0
N00215,E00215,LIKE,U0047,U0096,P0045,,2026-04-21 14:26:38,WEB,PUSH,LOW,False,SENT,2.0.0,AR,18383,,0
N01760,E01760,LIKE,U0056,U0051,P0024,,2026-04-07 21:41:33,MOBILE,PUSH,MEDIUM,False,SENT,1.0.0,US,19136,country fuera de dominio,1
N00968,E00968,COMMENT,U0182,U0044,P0038,C00968,2026-04-07 13:33:00,WEB,IN_APP,HIGH,False,FAILED,1.0.0,CL,6522,,0
N01696,E01696,COMMENT,U0073,U0195,P0031,C01696,2026-05-07 21:16:06,MOBILE,EMAIL,LOW,True,FAILED,1.0.0,PE,6524,,0
N01494,E01494,LIKE,U0118,U0044,P0014,,2026-04-29 21:55:30,MOBILE,PUSH,LOW,False,FAILED,1.2.0,CL,2114,,0
N00153,E00153,FOLLOW,U0137,U0126,,,2026-04-19 12:30:52,WEB,IN_APP,LOW,False,FAILED,1.0.0,MX,19326,,0
N01872,E01872,COMMENT,U0192,U0137,P0027,C01872,2026-04-13 11:20:04,WEB,TELEGRAM,LOW,False,PENDING,1.0.0,CL,15640,delivery_channel fuera de dominio,1
N01961,E01961,COMMENT,U0150,U0150,P0024,C01961,2026-04-15 10:38:58,MOBILE,EMAIL,HIGH,False,SENT,1.0.0,MX,18535,self-event: user_id igual a source_user_id,1
N00850,E00850,FOLLOW,U0124,U0058,,,2026-04-29 20:18:45,WEB,PUSH,LOW,True,FAILED,1.1.0,CL,2662,,0
N01097,E01097,LIKE,U0155,U0040,P0040,,2026-04-07 15:59:42,WEB,EMAIL,HIGH,False,SENT,1.0.0,PE,8268,,0
N01192,E01192,FOLLOW,U0180,U0109,,,2026-05-05 09:16:56,WEB,PUSH,MEDIUM,False,FAILED,1.1.0,AR,4165,,0
N01150,E01150,COMMENT,U0148,U0085,P0045,C01150,2026-04-09 10:20:50,MOBILE,PUSH,HIGH,True,SENT,2.0.0,MX,835,,0
N00350,E00350,FOLLOW,U0030,U0124,,,2026-04-22 15:13:37,WEB,IN_APP,LOW,True,SENT,1.0.0,AR,18992,,0
N01740,E01740,REPOST,U0105,U0140,P0029,C01740,2026-04-10 21:17:50,WEB,IN_APP,HIGH,False,PENDING,1.0.0,AR,19145,event_type fuera de dominio,1
N01853,E01853,COMMENT,U0057,U0179,P0049,C01853,2026-04-27 01:28:26,WEB,EMAIL,HIGH,False,PENDING,1.0.0,AR,13310,EMAIL fuera de horario permitido (07-23),1
N01979,E01979,FOLLOW,U0118,U0135,,,2026-04-23 17:52:20,MOBILE,IN_APP,LOW,True,DELIVERED,1.0.0,PE,657,status fuera de dominio,1
N01049,E01049,LIKE,U0071,U0187,P0042,,2026-05-06 10:54:15,MOBILE,EMAIL,LOW,True,FAILED,1.1.0,AR,22976,,0
N01285,E01285,COMMENT,U0197,U0177,P0050,C01285,2026-04-24 17:21:00,MOBILE,IN_APP,MEDIUM,True,SENT,1.2.0,MX,8430,,0
N01396,E01396,COMMENT,U0075,U0064,P0002,C01396,2026-04-27 12:55:16,WEB,IN_APP,HIGH,True,SENT,2.0.0,MX,288,,0
N01354,E01354,COMMENT,U0121,U0137,P0007,C01354,2026-04-09 15:47:50,MOBILE,PUSH,MEDIUM,True,SENT,1.0.0,AR,21140,,0
N00186,E00186,LIKE,U0098,U0146,P0016,,2026-04-20 18:43:21,WEB,EMAIL,MEDIUM,False,PENDING,1.1.0,PE,5746,,0
N00420,E00420,FOLLOW,U0138,U0055,,,2026-04-20 16:48:16,MOBILE,PUSH,MEDIUM,True,PENDING,1.0.0,PE,5781,,0
N00392,E00392,COMMENT,U0108,U0080,P0032,C00392,2026-04-23 19:50:02,MOBILE,EMAIL,MEDIUM,True,SENT,1.2.0,MX,2539,,0
N00924,E00924,LIKE,U0019,U0190,P0023,,2026-04-08 14:40:28,WEB,EMAIL,HIGH,False,PENDING,1.1.0,AR,23914,,0
N00249,E00249,COMMENT,U0105,U0031,P0035,C00249,2026-04-07 20:13:28,WEB,EMAIL,MEDIUM,False,SENT,1.0.0,AR,22680,,0
N01276,E01276,COMMENT,U0177,U0033,P0037,C01276,2026-04-11 18:37:07,MOBILE,PUSH,HIGH,True,FAILED,1.0.0,AR,8391,,0
N01431,E01431,FOLLOW,U0169,U0008,,,2026-04-12 18:40:16,MOBILE,IN_APP,LOW,True,PENDING,2.0.0,AR,3868,,0
N01738,E01738,SHARE,U0022,U0126,P0027,C01738,2026-05-02 10:20:48,MOBILE,IN_APP,LOW,False,FAILED,1.1.0,MX,15045,event_type fuera de dominio,1
N01577,E01577,LIKE,U0110,U0126,P0031,,2026-05-05 20:38:49,MOBILE,PUSH,LOW,False,FAILED,2.0.0,CL,15285,,0
N01425,E01425,COMMENT,U0010,U0006,P0048,C01425,2026-04-29 17:15:34,MOBILE,IN_APP,HIGH,False,FAILED,1.0.0,PE,8368,,0
N00369,E00369,FOLLOW,U0192,U0088,,,2026-04-20 10:30:20,MOBILE,PUSH,MEDIUM,False,SENT,1.1.0,MX,24353,,0
N00276,E00276,LIKE,U0023,U0100,P0036,,2026-04-20 13:54:17,WEB,EMAIL,HIGH,True,FAILED,2.0.0,CL,13780,,0
N01287,E01287,LIKE,U0087,U0092,P0031,,2026-04-20 13:31:14,MOBILE,PUSH,MEDIUM,True,SENT,1.1.0,AR,13658,,0
N00719,E00719,LIKE,U0123,U0125,P0044,,2026-05-07 08:17:48,MOBILE,PUSH,LOW,True,SENT,1.0.0,MX,19958,,0
N00455,E00455,LIKE,U0027,U0134,P0050,,2026-04-14 12:01:36,MOBILE,IN_APP,MEDIUM,False,SENT,1.1.0,PE,9265,,0
N00701,E00701,FOLLOW,U0021,U0016,,,2026-04-26 15:18:12,WEB,PUSH,LOW,True,FAILED,1.0.0,AR,23966,,0
N00518,E00518,COMMENT,U0173,U0178,P0005,C00518,2026-04-09 15:05:05,MOBILE,PUSH,MEDIUM,False,SENT,1.0.0,AR,9242,,0
N01198,E01198,COMMENT,U0011,U0083,P0050,C01198,2026-05-07 11:42:46,WEB,EMAIL,MEDIUM,False,FAILED,1.1.0,AR,15907,,0
N01496,E01496,COMMENT,U0139,U0198,P0024,C01496,2026-04-22 09:03:50,MOBILE,PUSH,MEDIUM,True,SENT,1.2.0,CL,20202,,0
N01093,E01093,LIKE,U0090,U0166,P0041,,2026-04-27 15:48:06,WEB,PUSH,HIGH,True,FAILED,1.0.0,CL,22571,,0
N00780,E00780,FOLLOW,U0003,U0092,,,2026-04-14 12:11:16,MOBILE,PUSH,LOW,False,FAILED,1.2.0,AR,14689,,0
N00698,E00698,COMMENT,U0197,U0154,P0032,C00698,2026-04-15 16:50:59,MOBILE,PUSH,HIGH,False,SENT,1.2.0,MX,22413,,0
N00822,E00822,COMMENT,U0110,U0096,P0012,C00822,2026-04-18 10:34:27,WEB,IN_APP,MEDIUM,False,FAILED,1.2.0,CL,3071,,0
N01021,E01021,LIKE,U0085,U0130,P0005,,2026-04-20 16:54:47,MOBILE,EMAIL,HIGH,True,PENDING,1.1.0,AR,8590,,0
N00633,E00633,LIKE,U0147,U0162,P0050,,2026-04-28 16:41:07,MOBILE,IN_APP,HIGH,True,FAILED,1.0.0,AR,24794,,0
N00741,E00741,FOLLOW,U0048,U0104,,,2026-05-07 14:35:52,MOBILE,IN_APP,MEDIUM,True,SENT,1.0.0,AR,19831,,0
N01606,E01606,FOLLOW,U0076,U0118,,,2026-04-07 20:37:51,MOBILE,PUSH,LOW,False,FAILED,1.1.0,AR,21889,,0
N01091,E01091,LIKE,U0047,U0008,P0042,,2026-04-14 09:21:05,WEB,EMAIL,LOW,False,PENDING,2.0.0,MX,4738,,0
N01666,E01666,FOLLOW,U0154,U0047,,,2026-04-08 08:32:30,MOBILE,EMAIL,LOW,False,SENT,2.0.0,MX,6632,,0
N01843,E01843,FOLLOW,U0024,U0085,,,2026-05-03 05:00:24,WEB,EMAIL,LOW,True,FAILED,1.1.0,MX,20870,EMAIL fuera de horario permitido (07-23),1
N01596,E01596,COMMENT,U0179,U0084,P0026,C01596,2026-04-30 09:04:14,WEB,EMAIL,HIGH,True,SENT,1.2.0,AR,6442,,0
N01055,E01055,COMMENT,U0169,U0139,P0024,C01055,2026-04-16 19:06:30,MOBILE,IN_APP,MEDIUM,True,SENT,1.1.0,AR,7590,,0
N00418,E00418,COMMENT,U0158,U0114,P0040,C00418,2026-04-23 08:59:52,MOBILE,PUSH,LOW,False,SENT,1.0.0,CL,24434,,0
N00736,E00736,FOLLOW,U0124,U0075,,,2026-05-01 11:51:47,MOBILE,PUSH,LOW,False,FAILED,1.0.0,AR,12538,duplicado_notification_id,1
N01038,E01754,COMMENT,U0008,U0142,P0045,C01754,2026-05-04 20:39:30,MOBILE,IN_APP,LOW,True,FAILED,2.0.0,PE,15965,duplicado_notification_id,1
N00907,E00907,COMMENT,U0185,U0174,P0019,C00907,2026-04-23 14:36:46,WEB,IN_APP,HIGH,True,PENDING,2.0.0,AR,4521,,0
N01679,E01679,LIKE,U0197,U0172,P0021,,2026-05-03 18:25:01,MOBILE,PUSH,HIGH,True,FAILED,1.1.0,CL,541,,0
N00921,E00921,COMMENT,U0108,U0130,P0010,C00921,2026-04-22 18:56:49,MOBILE,IN_APP,LOW,False,SENT,1.1.0,CL,13917,,0
N01157,E01157,FOLLOW,U0123,U0095,,,2026-04-27 21:46:24,WEB,PUSH,LOW,False,PENDING,1.1.0,PE,20289,,0
N00456,E00456,FOLLOW,U0082,U0198,,,2026-04-16 09:17:09,WEB,EMAIL,LOW,True,SENT,1.0.0,AR,17977,,0
N01090,E01090,LIKE,U0183,U0194,P0023,,2026-05-04 20:04:39,WEB,IN_APP,LOW,True,FAILED,1.1.0,AR,19910,,0
N00559,E00559,COMMENT,U0169,U0109,P0037,C00559,2026-04-09 14:17:01,WEB,IN_APP,HIGH,True,PENDING,2.0.0,MX,10765,,0
N00236,E00236,COMMENT,U0021,U0131,P0014,C00236,2026-04-20 13:25:37,MOBILE,PUSH,HIGH,False,FAILED,2.0.0,AR,2097,,0
N00848,E00848,COMMENT,U0020,U0068,P0022,C00848,2026-04-18 20:51:24,MOBILE,IN_APP,MEDIUM,True,FAILED,2.0.0,CL,4338,,0
N01630,E01630,LIKE,U0157,U0065,P0035,,2026-04-12 09:18:46,MOBILE,PUSH,MEDIUM,True,PENDING,2.0.0,AR,13512,,0
N01240,E01240,COMMENT,U0122,U0008,P0022,C01240,2026-05-04 12:15:31,WEB,EMAIL,MEDIUM,True,PENDING,2.0.0,AR,9586,,0
N00384,E00384,LIKE,U0189,U0073,P0029,,2026-05-03 10:33:53,MOBILE,IN_APP,LOW,True,FAILED,1.2.0,PE,15802,,0
N01163,E01163,LIKE,U0011,U0052,P0038,,2026-05-01 11:37:31,WEB,PUSH,LOW,True,FAILED,1.2.0,AR,13214,,0
N00752,E00752,COMMENT,U0146,U0189,P0018,C00752,2026-04-08 19:40:23,MOBILE,PUSH,HIGH,False,FAILED,2.0.0,AR,14583,,0
N00762,E00762,COMMENT,U0192,U0112,P0001,C00762,2026-04-09 21:45:12,MOBILE,EMAIL,LOW,False,SENT,1.1.0,MX,13997,,0
,E01783,COMMENT,U0176,U0003,P0003,C01783,2026-04-19 11:13:11,WEB,EMAIL,MEDIUM,True,PENDING,1.2.0,MX,19125,notification_id vacio,1
N01728,E01728,COMMENT,U0038,U0184,P0004,C01728,2027-06-12 12:00:00,MOBILE,PUSH,HIGH,True,FAILED,1.0.0,AR,4714,created_at no puede ser futuro,1
N01473,E01473,COMMENT,U0129,U0132,P0043,C01473,2026-04-10 16:47:24,WEB,EMAIL,HIGH,True,FAILED,1.0.0,PE,10505,,0
N01987,E01987,COMMENT,U0109,U0064,P0014,C01987,2026-04-21 10:08:08,WEB,IN_APP,LOW,True,QUEUED,1.2.0,AR,19438,status fuera de dominio,1
N01536,E01536,LIKE,U0107,U0175,P0044,,2026-05-05 15:19:24,MOBILE,IN_APP,HIGH,True,FAILED,1.1.0,CL,1155,,0
N01551,E01551,LIKE,U0107,U0030,P0020,,2026-04-09 12:13:45,WEB,EMAIL,LOW,False,SENT,2.0.0,AR,3616,,0
N00551,E00551,FOLLOW,U0072,U0038,,,2026-05-04 09:16:31,MOBILE,EMAIL,MEDIUM,True,SENT,1.0.0,CL,2435,,0
N01207,E01207,COMMENT,U0141,U0150,P0018,C01207,2026-04-19 14:12:17,WEB,IN_APP,LOW,False,FAILED,1.0.0,MX,14525,,0
N01204,E01204,FOLLOW,U0176,U0093,,,2026-04-20 16:20:13,MOBILE,IN_APP,MEDIUM,True,FAILED,1.2.0,AR,6941,,0
N00468,E00468,LIKE,U0157,U0131,P0026,,2026-04-10 12:03:23,MOBILE,PUSH,HIGH,True,FAILED,1.2.0,CL,9447,,0
N00289,E00289,LIKE,U0150,U0182,P0037,,2026-04-27 19:45:14,WEB,PUSH,HIGH,False,FAILED,1.2.0,AR,21748,,0
N00311,E00311,LIKE,U0193,U0126,P0021,,2026-04-27 12:03:32,WEB,PUSH,LOW,False,SENT,1.0.0,MX,14755,,0
N01027,E01027,FOLLOW,U0144,U0129,,,2026-04-17 15:07:48,WEB,EMAIL,LOW,True,PENDING,2.0.0,MX,5545,,0
N01329,E01329,COMMENT,U0040,U0176,P0030,C01329,2026-04-27 19:13:06,MOBILE,PUSH,LOW,False,PENDING,1.2.0,CL,14283,,0
N01191,E01191,COMMENT,U0094,U0179,P0028,C01191,2026-04-15 16:57:44,MOBILE,PUSH,MEDIUM,False,PENDING,1.0.0,PE,14496,,0
N00982,E00982,LIKE,U0061,U0053,P0028,,2026-04-14 11:09:43,WEB,PUSH,HIGH,True,PENDING,1.1.0,PE,3473,,0
N01328,E01328,LIKE,U0110,U0200,P0002,,2026-04-07 11:55:03,MOBILE,PUSH,HIGH,False,PENDING,2.0.0,CL,1093,,0
N00207,E00207,FOLLOW,U0012,U0145,,,2026-04-16 18:25:48,WEB,IN_APP,MEDIUM,True,SENT,1.0.0,PE,7474,,0
N00744,E00744,COMMENT,U0169,U0137,P0029,C00744,2026-04-19 15:44:20,WEB,PUSH,HIGH,True,FAILED,1.0.0,CL,7969,,0
N00842,E00842,FOLLOW,U0072,U0184,,,2026-04-07 20:55:42,WEB,IN_APP,LOW,False,PENDING,1.2.0,AR,6659,,0
N01688,E01688,COMMENT,U0018,U0181,P0044,C01688,2026-05-05 08:57:06,WEB,EMAIL,HIGH,False,FAILED,1.1.0,PE,17744,,0
N00310,E00310,FOLLOW,U0174,U0165,,,2026-05-03 21:52:35,MOBILE,EMAIL,LOW,True,FAILED,2.0.0,MX,5619,,0
N01591,E01591,COMMENT,U0034,U0016,P0045,C01591,2026-05-04 21:30:48,WEB,PUSH,LOW,False,PENDING,1.2.0,AR,9606,,0
N01504,E01504,COMMENT,U0059,U0098,P0041,C01504,2026-04-25 10:34:03,WEB,EMAIL,MEDIUM,True,PENDING,2.0.0,PE,23291,,0
N01094,E01094,COMMENT,U0025,U0044,P0001,C01094,2026-05-07 08:20:24,MOBILE,IN_APP,MEDIUM,False,SENT,1.1.0,AR,21056,,0
N00166,E00166,COMMENT,U0023,U0103,P0043,C00166,2026-05-02 10:30:20,MOBILE,PUSH,LOW,False,PENDING,1.1.0,MX,24899,,0
N00246,E00246,LIKE,U0037,U0183,P0018,,2026-05-06 11:57:54,WEB,PUSH,HIGH,False,PENDING,1.0.0,CL,16761,,0
N00261,E00261,FOLLOW,U0046,U0083,,,2026-05-07 10:37:45,MOBILE,PUSH,LOW,False,SENT,1.2.0,MX,19402,,0
N01566,E01566,COMMENT,U0200,U0104,P0031,C01566,2026-04-27 15:48:16,MOBILE,PUSH,LOW,True,SENT,1.1.0,AR,5488,,0
N00985,E00985,LIKE,U0197,U0061,P0024,,2026-04-27 16:52:00,WEB,EMAIL,HIGH,True,FAILED,1.1.0,AR,16582,,0
N01648,E01648,LIKE,U0103,U0036,P0030,,2026-04-25 14:18:35,MOBILE,PUSH,HIGH,True,FAILED,1.1.0,PE,17719,,0
N00092,E00092,LIKE,U0034,U0139,P0017,,2026-05-04 18:55:01,MOBILE,PUSH,LOW,False,SENT,1.2.0,CL,5909,,0
N00669,E00669,FOLLOW,U0072,U0033,,,2026-04-07 17:56:31,MOBILE,IN_APP,LOW,False,FAILED,1.0.0,AR,16866,,0
N00037,E00037,FOLLOW,U0078,U0104,,,2026-04-11 08:19:18,WEB,IN_APP,LOW,False,PENDING,2.0.0,MX,22338,,0
N01080,E01080,FOLLOW,U0080,U0130,,,2026-04-17 16:18:48,WEB,IN_APP,LOW,True,SENT,1.0.0,CL,23519,,0
N01681,E01681,LIKE,U0177,U0136,P0021,,2026-04-12 09:54:32,MOBILE,IN_APP,HIGH,True,PENDING,1.2.0,CL,4644,,0
N00100,E00100,COMMENT,U0147,U0058,P0028,C00100,2026-04-13 21:39:39,MOBILE,IN_APP,HIGH,False,SENT,1.1.0,PE,23226,,0
N00385,E00385,COMMENT,U0139,U0070,P0036,C00385,2026-05-03 19:34:11,WEB,EMAIL,HIGH,False,FAILED,1.2.0,PE,15982,,0
N00448,E00448,FOLLOW,U0086,U0088,,,2026-04-14 17:39:01,MOBILE,EMAIL,LOW,False,PENDING,2.0.0,MX,1365,,0
N01188,E01188,LIKE,U0179,U0133,P0032,,2026-04-09 15:18:54,MOBILE,PUSH,LOW,False,FAILED,1.2.0,MX,3793,,0
N00596,E00596,COMMENT,U0145,U0154,P0028,C00596,2026-04-13 14:51:23,MOBILE,PUSH,HIGH,False,FAILED,2.0.0,CL,1525,,0
N00368,E00368,COMMENT,U0163,U0057,P0044,C00368,2026-04-30 20:20:26,MOBILE,IN_APP,MEDIUM,False,SENT,1.2.0,CL,13272,,0
N01151,E01151,COMMENT,U0131,U0025,P0025,C01151,2026-04-18 13:05:33,WEB,PUSH,MEDIUM,False,SENT,2.0.0,MX,6530,,0
N00824,E00824,LIKE,U0058,U0199,P0030,,2026-04-25 09:12:54,MOBILE,IN_APP,MEDIUM,False,PENDING,2.0.0,MX,449,,0
N00870,E00870,LIKE,U0075,U0057,P0003,,2026-04-08 13:15:51,WEB,EMAIL,HIGH,False,PENDING,1.0.0,PE,10096,,0
N00346,E00346,LIKE,U0068,U0095,P0015,,2026-04-16 11:33:58,WEB,PUSH,MEDIUM,False,PENDING,1.0.0,CL,21450,,0
N01236,E01236,FOLLOW,U0096,U0121,,,2026-04-19 16:35:56,WEB,EMAIL,MEDIUM,True,FAILED,1.2.0,AR,7612,,0
N01514,E01514,FOLLOW,U0087,U0158,,,2026-04-09 10:34:22,MOBILE,IN_APP,MEDIUM,False,FAILED,1.2.0,AR,1697,,0
N00404,E00404,LIKE,U0156,U0184,P0005,,2026-04-08 11:41:31,WEB,PUSH,LOW,True,PENDING,2.0.0,PE,23413,,0
N01667,E01667,LIKE,U0074,U0143,P0028,,2026-04-27 18:04:20,MOBILE,PUSH,LOW,False,FAILED,1.2.0,MX,10905,,0
N01440,E01440,LIKE,U0114,U0003,P0010,,2026-04-27 09:24:09,WEB,IN_APP,LOW,True,FAILED,2.0.0,PE,17980,,0
N01423,E01423,COMMENT,U0039,U0021,P0023,C01423,2026-05-05 16:15:53,WEB,IN_APP,LOW,True,SENT,1.0.0,PE,13404,,0
N01265,E01265,FOLLOW,U0096,U0167,,,2026-04-24 19:53:00,WEB,EMAIL,MEDIUM,True,SENT,1.0.0,CL,19627,,0
N01398,E01398,FOLLOW,U0084,U0036,,,2026-04-07 16:58:33,MOBILE,IN_APP,LOW,True,SENT,1.0.0,AR,12137,,0
N01993,E01993,FOLLOW,U0141,U0141,,,2026-04-26 10:39:30,WEB,IN_APP,LOW,False,SENT,1.2.0,AR,12771,self-event: user_id igual a source_user_id,1
N00704,E00704,FOLLOW,U0002,U0017,,,2026-05-05 11:03:40,MOBILE,EMAIL,LOW,True,SENT,1.1.0,AR,7943,,0
N00549,E00549,COMMENT,U0134,U0169,P0044,C00549,2026-05-04 10:25:25,MOBILE,PUSH,HIGH,True,SENT,1.2.0,AR,11296,,0
N01822,E01822,COMMENT,U0198,U0138,P0024,C01822,2026-04-30 14:53:48,WEB,IN_APP,LOW,True,PENDING,2.0.0,EC,6683,country fuera de dominio,1
N00036,E00036,COMMENT,U0130,U0080,P0043,C00036,2026-04-27 14:44:18,MOBILE,EMAIL,HIGH,True,PENDING,2.0.0,AR,20369,,0
N00225,E00225,LIKE,U0127,U0069,P0021,,2026-04-27 16:36:08,WEB,EMAIL,HIGH,False,FAILED,1.0.0,CL,3462,,0
N00055,E00055,LIKE,U0177,U0122,P0042,,2026-04-22 15:50:01,WEB,IN_APP,LOW,True,PENDING,1.1.0,PE,21956,,0
N01589,E01589,COMMENT,U0005,U0135,P0049,C01589,2026-04-11 18:44:35,MOBILE,IN_APP,LOW,True,SENT,1.2.0,MX,4404,,0
N00119,E00119,FOLLOW,U0043,U0185,,,2026-05-06 14:23:43,WEB,EMAIL,LOW,False,FAILED,2.0.0,AR,17698,,0
N01547,E01547,COMMENT,U0062,U0112,P0024,C01547,2026-04-22 21:17:25,WEB,IN_APP,MEDIUM,True,PENDING,1.1.0,PE,4344,,0
N01713,E01713,COMMENT,U0185,U0143,P0002,C01713,2026-05-03 12:22:52,WEB,IN_APP,CRITICAL,False,SENT,2.0.0,CL,4506,priority fuera de dominio,1
N00137,E00137,COMMENT,U0144,U0031,P0017,C00137,2026-04-15 15:13:39,WEB,EMAIL,MEDIUM,True,SENT,1.1.0,CL,15012,,0
,E01940,LIKE,U0189,U0165,P0024,,2026-04-20 14:45:39,MOBILE,IN_APP,MEDIUM,False,PENDING,2.0.0,PE,17119,notification_id vacio,1
N00407,E00407,FOLLOW,U0110,U0027,,,2026-04-12 10:35:25,MOBILE,PUSH,MEDIUM,False,PENDING,1.2.0,PE,12380,,0
N00360,E00360,FOLLOW,U0089,U0199,,,2026-04-25 19:08:54,MOBILE,IN_APP,LOW,False,FAILED,1.1.0,CL,7227,,0
